cpg,gene,chromosome,f_type
cg26200826,HTR3B,chr11,Open_Sea
cg13450708,HTR5A,chr7,S_Shore
cg20967585,HTR5A,chr7,N_Shore
cg23757489,HTR5A,chr7,S_Shore
cg10741760,HTR6,chr1,Island
cg05756489,HTR7,chr10,Island
cg06291867,HTR7,chr10,Island
cg20822426,HTR7P1,chr12,Island
cg05426956,HTRA1,chr10,Open_Sea
cg12746356,HTRA1,chr10,Island
cg15868400,HTRA1,chr10,Open_Sea
cg18954700,HTRA1,chr10,Island
cg09495977,HTRA3,chr4,Island
cg23365637,HTRA3,chr4,Island
ch.4.132387F,HTT,chr4,Open_Sea
cg03044684,HUNK,chr21,S_Shore
cg11173579,HUNK,chr21,S_Shore
cg07414574,HVCN1,chr12,S_Shore
cg22325530,HVCN1,chr12,Island
cg06211164,HYAL2,chr3,Island
cg24335984,HYAL2,chr3,S_Shore
cg12918130,HYAL4,chr7,Open_Sea
cg22797134,HYI,chr1,S_Shore
cg08898569,HYLS1,chr11,S_Shelf
cg27216384,HYMAI,chr6,Island
cg11962566,HYOU1,chr11,Open_Sea
cg07209709,HZGJ,chr2,S_Shore
cg12127290,IAPP,chr12,Open_Sea
cg14033686,IARS,chr9,Island
cg00952342,IBA57,chr1,N_Shore
cg01200585,IBA57,chr1,Island
cg01742370,IBA57,chr1,N_Shore
cg24846680,IBA57,chr1,Island
cg07596845,IBTK,chr6,Island
cg14362004,ICA1,chr7,Open_Sea
cg26826957,ICA1,chr7,Open_Sea
cg10962407,ICA1L,chr2,Island
cg10275770,ICAM2,chr17,Open_Sea
cg04458670,ICE1,chr5,N_Shore
cg04790574,ICMT,chr1,Open_Sea
cg18975791,ICMT,chr1,Open_Sea
cg25194807,ICMT,chr1,N_Shore
cg26907544,ICMT,chr1,Open_Sea
cg27056555,ICMT,chr1,N_Shelf
cg25380352,IDE,chr10,Island
cg24830471,IDH1,chr2,Island
cg01466330,IDO2,chr8,Open_Sea
cg12565636,IDO2,chr8,Open_Sea
cg08393516,IDUA,chr4,S_Shore
cg21616051,IDUA,chr4,S_Shore
cg09016822,IER3,chr6,Island
cg26612165,IER5,chr1,S_Shore
cg26860613,IFFO1,chr12,N_Shelf
cg17601658,IFI16,chr1,Open_Sea
cg08090640,IFI35,chr17,Open_Sea
cg07806674,IFI6,chr1,Island
cg22351924,IFI6,chr1,Island
cg02916272,IFITM10,chr11,Island
cg03300078,IFITM10,chr11,Island
cg03846408,IFITM10,chr11,Island
cg08269485,IFITM10,chr11,Island
cg08966208,IFITM10,chr11,Island
cg20272155,IFITM10,chr11,Island
cg22698115,IFITM10,chr11,S_Shore
cg06121323,IFNAR1,chr21,S_Shore
cg02431704,IFNAR2,chr21,Island
cg17977197,IFNAR2,chr21,N_Shore
cg04178446,IFNL3,chr19,N_Shelf
cg13571293,IFNL4,chr19,S_Shore
cg16109415,IFRD1,chr7,Open_Sea
cg00733604,IFT140,chr16,Open_Sea
cg01960979,IFT140,chr16,Open_Sea
cg02307681,IFT140,chr16,S_Shore
cg03646569,IFT140,chr16,Open_Sea
cg05977523,IFT140,chr16,S_Shore
cg06661988,IFT140,chr16,N_Shore
cg07341220,IFT140,chr16,Island
cg08669954,IFT140,chr16,N_Shore
cg08846467,IFT140,chr16,Open_Sea
cg08880369,IFT140,chr16,S_Shore
cg09836921,IFT140,chr16,N_Shore
cg20096775,IFT43,chr14,Open_Sea
cg22882011,IFT46,chr11,Open_Sea
cg18579761,IGBP1P4,chr4,Open_Sea
cg14164908,IGDCC4,chr15,S_Shore
cg25560775,IGDCC4,chr15,Open_Sea
cg14240353,IGF1,chr12,Open_Sea
cg25924694,IGF1,chr12,Open_Sea
cg00780909,IGF1R,chr15,Open_Sea
cg07615383,IGF1R,chr15,Open_Sea
cg07911768,IGF1R,chr15,Open_Sea
cg10389812,IGF1R,chr15,Open_Sea
cg13812291,IGF1R,chr15,Open_Sea
cg21572688,IGF1R,chr15,N_Shelf
cg24990808,IGF1R,chr15,Island
cg01667319,IGF2,chr11,Island
cg03553386,IGF2,chr11,Open_Sea
cg03760951,IGF2,chr11,Island
cg05452899,IGF2,chr11,Island
cg05859777,IGF2,chr11,Island
cg09694722,IGF2,chr11,Island
cg11915650,IGF2,chr11,Island
cg13756879,IGF2,chr11,Island
cg14188639,IGF2,chr11,Island
cg16415340,IGF2,chr11,Island
cg17037101,IGF2,chr11,Island
cg17434309,IGF2,chr11,Island
cg20792294,IGF2,chr11,Island
cg21667878,IGF2,chr11,Island
cg23676551,IGF2,chr11,Island
cg24431667,IGF2,chr11,Island
cg24917382,IGF2,chr11,Island
cg25163476,IGF2,chr11,Island
cg27331871,IGF2,chr11,Open_Sea
cg03171361,IGF2BP1,chr17,Island
cg04846243,IGF2BP1,chr17,Island
cg12314713,IGF2BP1,chr17,Island
cg12477716,IGF2BP1,chr17,Island
cg16449699,IGF2BP1,chr17,Island
cg17787134,IGF2BP1,chr17,Island
cg01127020,IGF2BP2,chr3,Open_Sea
cg23956648,IGF2BP2,chr3,Open_Sea
cg01429360,IGF2BP3,chr7,Island
cg02860543,IGF2BP3,chr7,S_Shore
cg05852760,IGF2BP3,chr7,Island
cg08812235,IGF2BP3,chr7,Open_Sea
cg09087961,IGF2BP3,chr7,Open_Sea
cg11990443,IGF2BP3,chr7,Island
cg16466899,IGF2BP3,chr7,S_Shore
cg22826239,IGF2BP3,chr7,S_Shore
cg27135125,IGF2BP3,chr7,S_Shore
cg10842588,IGF2R,chr6,Open_Sea
cg01747665,IGFALS,chr16,S_Shore
cg03556480,IGFBP2,chr2,Open_Sea
cg11669516,IGFBP2,chr2,S_Shelf
cg17033080,IGFBP2,chr2,Open_Sea
cg20366479,IGFBP2,chr2,S_Shelf
cg09213124,IGFBP4,chr17,Island
cg19878076,IGFBP4,chr17,Open_Sea
cg04783710,IGFBP5,chr2,Open_Sea
cg09316703,IGFBP5,chr2,Open_Sea
cg19269530,IGFBP5,chr2,Open_Sea
cg01241576,IGFBP7,chr4,N_Shore
cg01684586,IGFBP7,chr4,Open_Sea
cg03876618,IGFBP7,chr4,Island
cg10738358,IGFBP7,chr4,Open_Sea
cg15696506,IGFBP7,chr4,Open_Sea
cg21154227,IGFBP7,chr4,Open_Sea
cg01308968,IGFBP7-AS1,chr4,Island
cg15458254,IGFL4,chr19,Open_Sea
cg16251255,IGHG1,chr14,Island
cg10413342,IGHMBP2,chr11,S_Shore
cg14797243,IGHMBP2,chr11,Island
cg17547346,IGHMBP2,chr11,Island
cg06667574,IGLON5,chr19,Island
cg16980637,IGLON5,chr19,Island
cg19725343,IGLON5,chr19,Island
cg09856271,IGSF11,chr3,Open_Sea
cg04128045,IGSF21,chr1,Island
cg09470268,IGSF21,chr1,Open_Sea
cg09845941,IGSF21,chr1,Open_Sea
cg16007541,IGSF22,chr11,S_Shore
cg00117335,IGSF3,chr1,N_Shelf
cg00178661,IGSF3,chr1,N_Shore
cg06257110,IGSF6,chr16,Open_Sea
cg19408740,IGSF8,chr1,N_Shelf
cg19944463,IGSF8,chr1,S_Shore
cg03642635,IGSF9B,chr11,Island
cg09685934,IGSF9B,chr11,S_Shore
cg03820828,IHH,chr2,Island
cg07045816,IHH,chr2,Island
cg09795614,IK,chr5,N_Shelf
cg15537433,IK,chr5,Island
cg25597233,IK,chr5,Island
cg06541188,IKBKE,chr1,Open_Sea
cg00547441,IKZF1,chr7,S_Shore
cg16697214,IKZF1,chr7,Island
cg27225309,IKZF2,chr2,Open_Sea
cg20709984,IKZF3,chr17,Open_Sea
cg00467529,IL10RA,chr11,Island
cg03662459,IL11RA,chr9,Open_Sea
cg26788993,IL12A,chr3,Island
cg22878441,IL12A-AS1,chr3,Island
cg04311496,IL12RB2,chr1,Open_Sea
cg11242303,IL12RB2,chr1,Open_Sea
cg14849855,IL12RB2,chr1,Open_Sea
cg23042676,IL12RB2,chr1,Open_Sea
cg14899065,IL16,chr15,Open_Sea
cg26599373,IL17B,chr5,Open_Sea
cg03435901,IL17RD,chr3,Open_Sea
cg15854067,IL17RD,chr3,Island
cg18076124,IL17RD,chr3,N_Shore
cg05736785,IL17REL,chr22,N_Shore
cg14913695,IL17REL,chr22,Island
cg19795292,IL18R1,chr2,Open_Sea
cg11712731,IL1F10,chr2,Open_Sea
cg24617203,IL1R2,chr2,Open_Sea
cg17761815,IL20RA,chr6,Open_Sea
cg02959282,IL20RB,chr3,Open_Sea
cg24072947,IL20RB,chr3,Open_Sea
cg11833125,IL24,chr1,Open_Sea
cg26316423,IL2RA,chr10,Open_Sea
cg11086697,IL3,chr5,Open_Sea
cg26103526,IL31RA,chr5,Open_Sea
cg03406718,IL36B,chr2,Open_Sea
cg10479672,IL36B,chr2,S_Shore
cg09791102,IL4R,chr16,Open_Sea
cg26081812,IL5,chr5,Open_Sea
cg27582180,IL7R,chr5,Open_Sea
cg04093225,ILDR2,chr1,Island
cg04724540,ILDR2,chr1,N_Shore
cg06445348,ILDR2,chr1,Island
cg15473083,ILF2,chr1,S_Shore
cg14081933,ILF3,chr19,Open_Sea
cg26496705,ILF3,chr19,Open_Sea
cg03187411,IMMP2L,chr7,Open_Sea
cg11556164,IMMP2L,chr7,Open_Sea
cg19380793,IMMP2L,chr7,Open_Sea
cg00871979,IMPA2,chr18,Island
cg19830372,IMPACT,chr18,N_Shore
cg17567560,INA,chr10,Island
cg18932798,INA,chr10,Island
cg21384402,INA,chr10,Island
cg23003534,INA,chr10,Island
cg24680586,INA,chr10,Island
cg13778519,INADL,chr1,Open_Sea
cg09260634,INAFM1,chr19,Island
cg11511908,INCENP,chr11,Open_Sea
cg02878289,INF2,chr14,Open_Sea
cg23601271,INF2,chr14,S_Shore
cg23998240,INF2,chr14,N_Shore
cg10268125,ING3,chr7,N_Shore
cg18485114,ING3,chr7,Island
cg10091487,INHA,chr2,N_Shore
cg03399971,INHBC,chr12,Open_Sea
cg12486635,INHBC,chr12,Open_Sea
cg16973107,INHBC,chr12,Open_Sea
cg01169610,INPP4A,chr2,Open_Sea
cg05795924,INPP4A,chr2,Open_Sea
cg10537927,INPP4B,chr4,Island
cg00205598,INPP5A,chr10,N_Shore
cg01119718,INPP5A,chr10,S_Shore
cg03260643,INPP5A,chr10,Open_Sea
cg08658981,INPP5A,chr10,N_Shelf
cg10514593,INPP5A,chr10,N_Shelf
cg13441142,INPP5A,chr10,Open_Sea
cg17054783,INPP5A,chr10,N_Shelf
cg22603352,INPP5A,chr10,Open_Sea
cg24919105,INPP5A,chr10,Open_Sea
cg12429610,INPP5D,chr2,Island
cg25926572,INPP5D,chr2,Open_Sea
cg20471615,INPP5E,chr9,Island
cg09915729,INPP5F,chr10,Open_Sea
cg20612559,INPP5K,chr17,Island
cg24516799,INPP5K,chr17,N_Shelf
cg08315145,INPPL1,chr11,N_Shore
cg12828075,INSC,chr11,Island
cg21910615,INSC,chr11,N_Shelf
cg23463269,INSC,chr11,Island
cg15735287,INSIG1,chr7,S_Shore
cg10174482,INSL3,chr19,Island
cg23268197,INSL3,chr19,Island
cg00648301,INSM1,chr20,Island
cg03380643,INSM1,chr20,Island
cg09062550,INSM1,chr20,Island
cg09725195,INSM1,chr20,Island
cg13326227,INSM1,chr20,Island
cg02157467,INSM2,chr14,Island
cg17003293,INSM2,chr14,Island
cg20018912,INSM2,chr14,Island
cg03438943,INSRR,chr1,Island
cg04104526,INSRR,chr1,Island
cg13574390,INSRR,chr1,Island
cg20673279,INSRR,chr1,Island
cg05674406,INTS1,chr7,N_Shore
cg11134777,INTS1,chr7,N_Shore
cg10964160,INTS10,chr8,N_Shore
cg14215105,INTS3,chr1,Open_Sea
cg02453653,INTS5,chr11,S_Shore
cg05508048,INTS6,chr13,Island
cg06045121,INTS6P1,chr5,N_Shelf
cg26114043,INTU,chr4,Island
cg20442379,IPMK,chr10,N_Shelf
cg06532613,IPO11,chr5,Open_Sea
cg09032863,IPO13,chr1,Island
cg16550282,IPO4,chr14,N_Shore
cg01048764,IPO9,chr1,Open_Sea
cg07104135,IPO9,chr1,S_Shore
cg10987004,IPO9-AS1,chr1,Open_Sea
cg13177275,IPO9-AS1,chr1,Open_Sea
cg20491406,IPO9-AS1,chr1,Open_Sea
cg22454313,IPO9-AS1,chr1,Open_Sea
cg10286219,IQCA1,chr2,N_Shelf
cg03872433,IQCD,chr12,Island
cg11930955,IQCD,chr12,S_Shore
cg26830654,IQCE,chr7,S_Shelf
cg05321109,IQCH,chr15,Open_Sea
cg02944637,IQCK,chr16,S_Shelf
cg08494871,IQCK,chr16,Open_Sea
cg02387679,IQGAP2,chr5,Island
cg06758539,IQGAP2,chr5,Open_Sea
cg14115785,IQGAP2,chr5,Open_Sea
cg19828169,IQGAP2,chr5,Island
cg01659586,IQSEC1,chr3,N_Shore
cg03926815,IQSEC1,chr3,Island
cg04235837,IQSEC1,chr3,Island
cg06710900,IQSEC1,chr3,Island
cg09437283,IQSEC1,chr3,N_Shore
cg14202325,IQSEC1,chr3,Island
cg18467168,IQSEC1,chr3,Island
cg21924571,IQSEC1,chr3,N_Shore
cg23336797,IQSEC1,chr3,N_Shore
cg25484139,IQSEC1,chr3,N_Shore
cg27246282,IQSEC1,chr3,Island
cg11518507,IQSEC3,chr12,N_Shore
cg12432010,IQSEC3,chr12,Island
cg13702996,IQSEC3,chr12,Island
cg14908255,IQSEC3,chr12,Island
cg19472098,IQSEC3,chr12,N_Shore
cg24319171,IQSEC3,chr12,Island
cg04330084,IQUB,chr7,S_Shore
cg27616996,IRAK1,chrX,S_Shore
cg23262351,IRAK1BP1,chr6,N_Shore
cg07631359,IRAK2,chr3,S_Shore
cg10389229,IRAK3,chr12,Island
cg08992050,IRAK4,chr12,S_Shore
cg05915281,IRF1,chr5,Island
cg19092489,IRF2,chr4,N_Shore
cg21533544,IRF2,chr4,Open_Sea
cg06583549,IRF2BP1,chr19,Island
cg01933695,IRF2BPL,chr14,S_Shore
cg01108118,IRF4,chr6,Island
cg05766140,IRF4,chr6,Island
cg06223767,IRF4,chr6,Island
cg06392169,IRF4,chr6,Island
cg12741420,IRF4,chr6,Island
cg17228900,IRF4,chr6,Island
cg26433102,IRF4,chr6,Island
cg12816198,IRF5,chr7,N_Shore
cg05309505,IRF7,chr11,S_Shore
cg27271532,IRF7,chr11,S_Shore
cg08464897,IRF9,chr14,Open_Sea
cg18598861,IRF9,chr14,Open_Sea
cg26251865,IRGC,chr19,N_Shelf
cg11691990,IRGQ,chr19,Island
cg16648297,IRGQ,chr19,Island
cg20951650,IRS1,chr2,Open_Sea
cg21511036,IRS1,chr2,Island
cg11153485,IRS2,chr13,N_Shelf
cg00752874,IRS4,chrX,N_Shore
cg13082192,IRS4,chrX,S_Shore
cg18525817,IRS4,chrX,N_Shore
cg26001150,IRS4,chrX,Island
cg05534710,IRX1,chr5,Island
cg06689918,IRX1,chr5,Island
cg09641689,IRX5,chr16,Island
cg08295543,IRX6,chr16,Island
cg13959031,ISCA1,chr9,N_Shore
cg01170124,ISCU,chr12,Open_Sea
cg08067365,ISG15,chr1,Island
cg00341602,ISG20L2,chr1,N_Shelf
cg14358451,ISG20L2,chr1,Island
cg00550503,ISLR2,chr15,Island
cg06041677,ISLR2,chr15,Island
cg07216112,ISLR2,chr15,Island
cg08036502,ISLR2,chr15,Island
cg10070260,ISLR2,chr15,Island
cg21063758,ISLR2,chr15,Island
cg23392501,ISLR2,chr15,Island
cg25632900,ISLR2,chr15,S_Shore
cg04432319,ISM1,chr20,Island
cg14060111,ISM1,chr20,Island
cg25796439,ISM1,chr20,Island
cg26322248,ISM1,chr20,Island
cg13130319,ISM2,chr14,N_Shore
cg24724506,ISOC2,chr19,S_Shore
cg13438640,ISY1,chr3,Island
cg16625230,ISY1,chr3,N_Shelf
cg08358115,ITFG1,chr16,S_Shore
cg10231675,ITFG2,chr12,Open_Sea
cg16601359,ITFG2,chr12,Open_Sea
cg12418686,ITGA1,chr5,N_Shore
cg26155697,ITGA1,chr5,Open_Sea
cg26918041,ITGA11,chr15,Open_Sea
cg21767759,ITGA3,chr17,Open_Sea
cg04531425,ITGA4,chr2,Island
cg06952671,ITGA4,chr2,Island
cg11947981,ITGA4,chr2,Island
cg16057262,ITGA4,chr2,Island
cg21995919,ITGA4,chr2,Island
cg25024074,ITGA4,chr2,Island
cg25515269,ITGA4,chr2,N_Shore
cg25652029,ITGA4,chr2,Island
cg17822269,ITGA6,chr2,Open_Sea
cg24195535,ITGA6,chr2,Open_Sea
cg17938623,ITGA8,chr10,S_Shore
cg25871713,ITGA9,chr3,Open_Sea
cg09149118,ITGAV,chr2,Open_Sea
cg26394221,ITGAV,chr2,S_Shore
cg11884546,ITGAX,chr16,Open_Sea
cg07963705,ITGB1,chr10,Open_Sea
cg09476325,ITGB1,chr10,Open_Sea
cg14446942,ITGB1,chr10,S_Shore
cg09761705,ITGB1BP1,chr2,Open_Sea
cg01167274,ITGB2,chr21,Open_Sea
cg06654697,ITGB2,chr21,Open_Sea
cg07274406,ITGB2,chr21,Open_Sea
cg10825839,ITGB2,chr21,Open_Sea
cg12094974,ITGB2,chr21,Island
cg27103348,ITGB2,chr21,Island
cg25013852,ITGB3BP,chr1,Island
cg23913400,ITGB4,chr17,Island
cg25796963,ITIH3,chr3,Open_Sea
cg02833177,ITIH4,chr3,Open_Sea
cg06204229,ITIH4,chr3,Open_Sea
cg01382938,ITIH5,chr10,S_Shore
cg09445472,ITIH5,chr10,S_Shore
cg10434482,ITIH5,chr10,N_Shore
cg18641937,ITLN2,chr1,Open_Sea
cg24528307,ITLN2,chr1,Open_Sea
cg27300829,ITM2B,chr13,S_Shelf
cg04198215,ITM2C,chr2,Island
cg16819369,ITM2C,chr2,Island
cg10251973,ITPK1,chr14,Open_Sea
cg16157895,ITPK1,chr14,Open_Sea
cg24032156,ITPK1,chr14,Open_Sea
cg01910727,ITPKB,chr1,Open_Sea
cg13432682,ITPKB,chr1,Open_Sea
cg19160520,ITPKB,chr1,S_Shore
cg24996883,ITPKB,chr1,Open_Sea
cg03630683,ITPR1,chr3,Island
cg04251662,ITPR1,chr3,Island
cg10603826,ITPR2,chr12,S_Shore
cg14081884,ITPR2,chr12,S_Shore
cg19893316,ITPR2,chr12,Open_Sea
cg22976588,ITPR2,chr12,Open_Sea
cg25338454,ITPR2,chr12,Open_Sea
cg26381514,ITPR2,chr12,Open_Sea
cg09530438,ITPRIP,chr10,N_Shelf
cg19939250,ITPRIP,chr10,N_Shore
cg20289746,ITPRIP,chr10,Island
cg22888181,ITPRIP,chr10,Open_Sea
cg27365978,ITPRIP,chr10,N_Shelf
cg05497345,ITPRIPL1,chr2,Island
cg25477928,ITSN2,chr2,Island
cg02855850,IVL,chr1,Open_Sea
cg10599948,IZUMO1,chr19,S_Shore
cg26750002,IZUMO1,chr19,S_Shore
cg26931208,IZUMO1,chr19,S_Shore
cg24296452,IZUMO2,chr19,S_Shore
cg09568483,JADE1,chr4,Open_Sea
cg27628849,JADE1,chr4,Open_Sea
cg05476182,JADE2,chr5,Open_Sea
cg06019726,JADE2,chr5,Open_Sea
cg08295111,JADE2,chr5,S_Shelf
cg13739066,JAG2,chr14,Island
cg23459997,JAGN1,chr3,Island
cg00420347,JAK1,chr1,Open_Sea
cg02755455,JAK1,chr1,Open_Sea
cg11743000,JAK1,chr1,Open_Sea
cg05635754,JAK3,chr19,Island
cg07633506,JAK3,chr19,N_Shore
cg12957407,JAK3,chr19,S_Shelf
cg17423207,JAK3,chr19,S_Shore
cg10049708,JAKMIP1,chr4,Island
cg10239319,JAKMIP1,chr4,Open_Sea
cg19600667,JAKMIP1,chr4,Open_Sea
cg02921583,JAKMIP2,chr5,Open_Sea
cg16776717,JAKMIP2,chr5,Open_Sea
cg17259886,JAKMIP2,chr5,Open_Sea
cg24766308,JAKMIP2,chr5,Open_Sea
cg27140872,JAKMIP2,chr5,Open_Sea
cg27629290,JAKMIP2,chr5,Open_Sea
cg09362300,JAKMIP3,chr10,N_Shore
cg03382304,JAM2,chr21,Island
cg04964944,JAM2,chr21,S_Shore
cg06479755,JAM2,chr21,Island
cg13769223,JAM2,chr21,Island
cg03637878,JAM3,chr11,N_Shore
cg06726804,JAM3,chr11,Open_Sea
cg14962363,JAM3,chr11,Island
cg24140030,JAM3,chr11,N_Shore
cg24625128,JAM3,chr11,Island
cg24899571,JAM3,chr11,N_Shore
cg03129134,JARID2,chr6,Open_Sea
cg04892552,JARID2,chr6,Island
cg05932360,JARID2,chr6,Open_Sea
cg09098904,JARID2,chr6,Open_Sea
cg12230983,JARID2,chr6,Open_Sea
cg15806039,JARID2,chr6,S_Shelf
cg20284834,JARID2,chr6,S_Shelf
cg02010481,JAZF1,chr7,N_Shore
cg04493169,JAZF1,chr7,Open_Sea
cg04573653,JAZF1,chr7,Open_Sea
cg11526778,JAZF1,chr7,Open_Sea
cg26179948,JAZF1,chr7,S_Shore
cg15513708,JDP2,chr14,Open_Sea
cg16007772,JKAMP,chr14,N_Shore
cg13521229,JOSD2,chr19,N_Shore
cg05499054,JPH1,chr8,Open_Sea
cg09994117,JPH1,chr8,N_Shore
cg00473985,JPH3,chr16,Open_Sea
cg02243714,JPH3,chr16,Island
cg05016746,JPH3,chr16,S_Shore
cg08145698,JPH3,chr16,Island
cg09391949,JPH3,chr16,Open_Sea
cg09552213,JPH3,chr16,Island
cg10453425,JPH3,chr16,Island
cg10920957,JPH3,chr16,N_Shore
cg23040064,JPH3,chr16,Island
cg26434881,JPH3,chr16,Open_Sea
cg26446350,JPH3,chr16,Open_Sea
cg26231996,JPX,chrX,Open_Sea
cg11257906,JRK,chr8,Open_Sea
cg18270343,JRK,chr8,N_Shelf
cg04361056,JTB,chr1,N_Shore
cg01909487,JUN,chr1,Island
cg27579480,JUND,chr19,Island
cg08059058,KAL1,chrX,Island
cg24743423,KAL1,chrX,S_Shore
cg10464130,KALRN,chr3,S_Shelf
cg22376833,KALRN,chr3,Island
cg03157738,KANK2,chr19,Island
cg26905268,KANK2,chr19,Island
cg18699337,KANSL1,chr17,Open_Sea
ch.17.1212751R,KANSL1,chr17,Open_Sea
cg03443331,KANSL3,chr2,N_Shore
cg08883078,KANSL3,chr2,Open_Sea
cg06963852,KARS,chr16,N_Shelf
cg11637721,KAT5,chr11,N_Shore
cg20768717,KAT5,chr11,S_Shore
cg07410339,KAT6B,chr10,Open_Sea
cg16198468,KAT6B,chr10,Open_Sea
cg24243879,KAT6B,chr10,Open_Sea
cg06002288,KATNAL2,chr18,S_Shelf
cg03660158,KATNB1,chr16,S_Shore
cg26967755,KATNB1,chr16,S_Shelf
cg03248820,KAZALD1,chr10,Island
cg08227353,KAZALD1,chr10,Island
cg00763594,KAZN,chr1,Open_Sea
cg00809863,KAZN,chr1,S_Shore
cg03388445,KAZN,chr1,Open_Sea
cg05043339,KAZN,chr1,Open_Sea
cg08538034,KAZN,chr1,S_Shelf
cg15007156,KAZN,chr1,Island
cg19626253,KAZN,chr1,Open_Sea
cg22948684,KAZN,chr1,Open_Sea
cg25104105,KAZN,chr1,Island
cg11867980,KB-1732A1.1,chr8,Island
cg25344845,KB-431C1.4,chr8,Open_Sea
cg11737172,KBTBD11,chr8,S_Shore
cg20910202,KBTBD11,chr8,S_Shore
cg13249789,KBTBD4,chr11,Island
cg16447539,KC6,chr18,Open_Sea
cg26714678,KC6,chr18,Open_Sea
cg03929977,KCNA1,chr12,Island
cg04891086,KCNA1,chr12,N_Shore
cg06204922,KCNA1,chr12,Island
cg09487611,KCNA1,chr12,Island
cg10363246,KCNA1,chr12,Island
cg10569606,KCNA1,chr12,Island
cg12080391,KCNA1,chr12,Island
cg12908522,KCNA1,chr12,Island
cg15543616,KCNA1,chr12,Island
cg15930596,KCNA1,chr12,N_Shore
cg19651132,KCNA1,chr12,Island
cg13161658,KCNA4,chr11,Island
cg14161359,KCNA4,chr11,Island
cg15183083,KCNA4,chr11,N_Shore
cg05962092,KCNA7,chr19,Island
cg06713632,KCNA7,chr19,Island
cg26923490,KCNA7,chr19,Island
cg07245341,KCNAB1,chr3,S_Shore
cg12963611,KCNAB1,chr3,Island
cg03895593,KCNAB2,chr1,Open_Sea
cg04088152,KCNAB2,chr1,Open_Sea
cg06118571,KCNAB2,chr1,Open_Sea
cg19734433,KCNAB2,chr1,Open_Sea
cg22810710,KCNAB2,chr1,Open_Sea
cg01663603,KCNB1,chr20,Island
cg11131532,KCNB1,chr20,Island
cg12307787,KCNB1,chr20,Island
cg12392473,KCNB1,chr20,Island
cg26709285,KCNB1,chr20,Island
cg09960171,KCNB2,chr8,S_Shore
cg19866594,KCNB2,chr8,Open_Sea
cg20890210,KCNB2,chr8,S_Shore
cg21752758,KCNB2,chr8,Open_Sea
cg23244463,KCNB2,chr8,Open_Sea
cg16404865,KCNC1,chr11,Island
cg26703758,KCNC1,chr11,N_Shore
cg11308277,KCNC2,chr12,Island
cg11631518,KCNC2,chr12,S_Shore
cg18573383,KCNC2,chr12,S_Shore
cg27154343,KCNC2,chr12,S_Shore
cg03251287,KCNC3,chr19,Island
cg05675373,KCNC4,chr1,Island
cg09898793,KCNC4,chr1,S_Shore
cg21217540,KCNC4-AS1,chr1,Island
cg17454942,KCND3,chr1,Open_Sea
cg12305753,KCNE1,chr21,Open_Sea
cg00694520,KCNE4,chr2,N_Shore
cg11391828,KCNE4,chr2,N_Shelf
cg14576436,KCNE4,chr2,Island
cg14752525,KCNE4,chr2,Open_Sea
cg17526887,KCNE4,chr2,Island
cg26378982,KCNF1,chr2,Island
cg00546005,KCNG1,chr20,Island
cg01082559,KCNG1,chr20,S_Shore
cg02305261,KCNG1,chr20,N_Shore
cg03027241,KCNG1,chr20,Island
cg04958882,KCNG1,chr20,S_Shore
cg14282904,KCNG1,chr20,Island
cg14495732,KCNG1,chr20,Island
cg17846334,KCNG1,chr20,Island
cg24924779,KCNG1,chr20,Island
cg05212510,KCNG2,chr18,Island
cg08155312,KCNG2,chr18,Island
cg26175428,KCNG2,chr18,Island
cg08398288,KCNG3,chr2,N_Shore
cg21041181,KCNG3,chr2,Island
cg25455659,KCNG3,chr2,Open_Sea
cg04839131,KCNH2,chr7,Island
cg06345767,KCNH3,chr12,S_Shelf
cg06427514,KCNH4,chr17,Island
cg17812788,KCNH4,chr17,Island
cg20438445,KCNH4,chr17,S_Shelf
cg23346773,KCNH4,chr17,S_Shore
cg23559331,KCNH4,chr17,Island
cg11755405,KCNH5,chr14,N_Shore
cg13891978,KCNH5,chr14,Island
cg07150045,KCNH7,chr2,Open_Sea
cg17782495,KCNH7,chr2,Open_Sea
cg14718495,KCNH8,chr3,Open_Sea
cg15975769,KCNH8,chr3,Open_Sea
cg11782635,KCNIP1,chr5,Island
cg13608171,KCNIP1,chr5,S_Shore
cg15124711,KCNIP1,chr5,Island
cg15713707,KCNIP1,chr5,Island
cg08242493,KCNIP2-AS1,chr10,S_Shore
cg04228849,KCNIP4,chr4,Open_Sea
cg18206137,KCNIP4,chr4,Open_Sea
cg26279668,KCNIP4,chr4,N_Shore
cg05768141,KCNJ10,chr1,Island
cg00350003,KCNJ12,chr17,Island
cg16848708,KCNJ14,chr19,Island
cg16831361,KCNJ15,chr21,Open_Sea
cg11310812,KCNJ16,chr17,Open_Sea
cg00928751,KCNJ2,chr17,Open_Sea
cg12204395,KCNJ2,chr17,Open_Sea
cg18984165,KCNJ2,chr17,Open_Sea
cg13465587,KCNJ6,chr21,S_Shore
cg08665772,KCNJ9,chr1,N_Shelf
cg26421554,KCNK1,chr1,Open_Sea
cg05296192,KCNK10,chr14,Island
cg06634473,KCNK10,chr14,Island
cg13707025,KCNK10,chr14,N_Shore
cg17671157,KCNK10,chr14,Island
cg21557030,KCNK10,chr14,Island
cg22521269,KCNK10,chr14,Island
cg22873661,KCNK10,chr14,N_Shore
cg23291854,KCNK10,chr14,Island
