cpg,gene,chromosome,f_type
cg07102001,KLHDC4,chr16,N_Shore
cg09331545,KLHDC4,chr16,N_Shore
cg09461072,KLHDC4,chr16,S_Shore
cg26717935,KLHDC4,chr16,N_Shore
cg27338807,KLHDC4,chr16,S_Shore
cg03733578,KLHDC7A,chr1,Island
cg05040210,KLHDC7A,chr1,N_Shore
cg13507429,KLHDC7A,chr1,N_Shore
cg14356550,KLHDC7A,chr1,N_Shore
cg15131316,KLHDC7A,chr1,Island
cg17156862,KLHDC7A,chr1,N_Shore
cg03957481,KLHDC7B,chr22,Island
cg11344005,KLHDC7B,chr22,Island
cg11829870,KLHDC7B,chr22,S_Shore
cg17174023,KLHDC7B,chr22,Island
cg18533225,KLHDC7B,chr22,Island
cg03975844,KLHDC8A,chr1,Open_Sea
cg08892078,KLHDC8A,chr1,N_Shelf
cg10567964,KLHDC8A,chr1,Island
cg11841127,KLHDC8A,chr1,S_Shelf
cg12132731,KLHDC8A,chr1,Island
cg19593949,KLHDC8A,chr1,N_Shore
cg21538450,KLHDC8A,chr1,S_Shore
cg24692170,KLHDC8A,chr1,Open_Sea
cg27529555,KLHDC8A,chr1,Open_Sea
cg04005725,KLHDC8B,chr3,Island
cg10255761,KLHDC8B,chr3,S_Shore
cg14526039,KLHDC8B,chr3,S_Shore
cg24090938,KLHDC8B,chr3,S_Shelf
cg00058923,KLHDC9,chr1,S_Shore
cg02957185,KLHDC9,chr1,Island
cg09306340,KLHDC9,chr1,N_Shore
cg07318398,KLHL10,chr17,S_Shore
cg11053574,KLHL10,chr17,Island
cg18408487,KLHL10,chr17,S_Shore
cg00714762,KLHL11,chr17,S_Shore
cg11002791,KLHL11,chr17,N_Shore
cg06494770,KLHL13,chrX,Open_Sea
cg16584431,KLHL13,chrX,N_Shore
cg07582955,KLHL17,chr1,Island
cg16993975,KLHL17,chr1,Island
cg19923810,KLHL17,chr1,Island
cg00138407,KLHL18,chr3,Open_Sea
cg09356020,KLHL18,chr3,Open_Sea
cg11836444,KLHL2,chr4,S_Shore
cg13508949,KLHL2,chr4,S_Shelf
cg25064052,KLHL2,chr4,Open_Sea
cg26635367,KLHL2,chr4,S_Shore
cg00103568,KLHL21,chr1,Island
cg06066711,KLHL21,chr1,Island
cg06778853,KLHL21,chr1,N_Shore
cg09159285,KLHL21,chr1,S_Shore
cg10830310,KLHL21,chr1,S_Shore
cg14823363,KLHL21,chr1,Island
cg20803783,KLHL21,chr1,Island
cg21899939,KLHL21,chr1,Island
cg21922810,KLHL21,chr1,N_Shelf
cg11734009,KLHL22,chr22,N_Shelf
cg01268571,KLHL23,chr2,Island
cg01921918,KLHL23,chr2,N_Shore
cg04362989,KLHL23,chr2,S_Shore
cg07116163,KLHL23,chr2,N_Shore
cg03030002,KLHL24,chr3,Island
cg01727585,KLHL25,chr15,S_Shore
cg01766718,KLHL25,chr15,S_Shore
cg06527213,KLHL25,chr15,S_Shelf
cg17457701,KLHL25,chr15,S_Shore
cg18488733,KLHL25,chr15,S_Shore
cg22413379,KLHL25,chr15,Island
cg05295841,KLHL26,chr19,Island
cg12558519,KLHL26,chr19,Open_Sea
cg16705777,KLHL26,chr19,N_Shelf
cg17893669,KLHL26,chr19,Island
cg18404706,KLHL26,chr19,Island
cg18499339,KLHL26,chr19,Island
cg19587280,KLHL26,chr19,N_Shore
cg19839325,KLHL26,chr19,N_Shore
cg24233679,KLHL26,chr19,S_Shore
cg25102449,KLHL26,chr19,Island
cg27652490,KLHL26,chr19,Island
cg05861639,KLHL28,chr14,N_Shelf
cg00746446,KLHL29,chr2,Open_Sea
cg02696169,KLHL29,chr2,Open_Sea
cg03960488,KLHL29,chr2,N_Shore
cg06116704,KLHL29,chr2,N_Shore
cg07490699,KLHL29,chr2,Open_Sea
cg08569786,KLHL29,chr2,Open_Sea
cg08622369,KLHL29,chr2,Open_Sea
cg09592333,KLHL29,chr2,N_Shore
cg10755016,KLHL29,chr2,N_Shore
cg12459514,KLHL29,chr2,S_Shore
cg15123692,KLHL29,chr2,Open_Sea
cg15996406,KLHL29,chr2,Open_Sea
cg16058765,KLHL29,chr2,Island
cg16704797,KLHL29,chr2,Open_Sea
cg16911296,KLHL29,chr2,S_Shore
cg17526145,KLHL29,chr2,S_Shelf
cg17862447,KLHL29,chr2,Open_Sea
cg18305444,KLHL29,chr2,S_Shore
cg19735698,KLHL29,chr2,Open_Sea
cg19788941,KLHL29,chr2,Open_Sea
cg20860188,KLHL29,chr2,S_Shelf
cg21084943,KLHL29,chr2,Open_Sea
cg23009508,KLHL29,chr2,Island
cg08748913,KLHL3,chr5,Open_Sea
cg13847070,KLHL3,chr5,Open_Sea
cg14613470,KLHL3,chr5,Open_Sea
cg16096308,KLHL3,chr5,Open_Sea
cg23906687,KLHL30,chr2,N_Shore
cg00536792,KLHL31,chr6,Open_Sea
cg06485521,KLHL31,chr6,Open_Sea
cg13840445,KLHL31,chr6,Open_Sea
cg15658676,KLHL31,chr6,Open_Sea
cg19801120,KLHL31,chr6,Open_Sea
cg24004532,KLHL31,chr6,Island
cg26980034,KLHL31,chr6,Open_Sea
cg18880646,KLHL32,chr6,S_Shelf
cg02852670,KLHL33,chr14,Island
cg10982443,KLHL33,chr14,Island
cg14286208,KLHL33,chr14,Island
cg19635505,KLHL33,chr14,Island
cg01563671,KLHL34,chrX,Island
cg01640808,KLHL34,chrX,Island
cg04488527,KLHL34,chrX,Island
cg10607675,KLHL34,chrX,Island
cg15383633,KLHL34,chrX,Island
cg25075572,KLHL34,chrX,N_Shore
cg03934926,KLHL35,chr11,Island
cg05327192,KLHL35,chr11,N_Shelf
cg08160331,KLHL35,chr11,Island
cg16547529,KLHL35,chr11,N_Shore
cg18113790,KLHL35,chr11,Island
cg15554694,KLHL4,chrX,Open_Sea
cg16948369,KLHL4,chrX,Open_Sea
cg00412805,KLHL40,chr3,N_Shore
cg02900978,KLHL40,chr3,Island
cg10361095,KLHL40,chr3,Island
cg13056927,KLHL40,chr3,Island
cg16842214,KLHL40,chr3,Island
cg19606153,KLHL40,chr3,Open_Sea
cg25129124,KLHL40,chr3,Island
cg10893683,KLHL42,chr12,N_Shore
cg04747180,KLHL5,chr4,Open_Sea
cg22078179,KLHL5,chr4,Open_Sea
cg03805566,KLHL6,chr3,Open_Sea
cg11277665,KLHL6,chr3,N_Shelf
cg20398399,KLHL6,chr3,Open_Sea
cg02847897,KLHL8,chr4,S_Shore
cg03926751,KLHL8,chr4,N_Shore
cg21593676,KLHL8,chr4,S_Shore
cg02725269,KLK1,chr19,N_Shelf
cg10646254,KLK1,chr19,N_Shelf
cg15776494,KLK1,chr19,N_Shelf
cg26415633,KLK1,chr19,N_Shelf
cg11459714,KLK10,chr19,Island
cg15910208,KLK10,chr19,Island
cg24804765,KLK10,chr19,S_Shore
cg05267952,KLK11,chr19,Open_Sea
cg08814947,KLK11,chr19,Open_Sea
cg19318380,KLK11,chr19,Open_Sea
cg19912337,KLK11,chr19,Open_Sea
cg24762501,KLK11,chr19,Open_Sea
cg26310000,KLK11,chr19,Open_Sea
cg22689630,KLK13,chr19,Open_Sea
cg09557136,KLK14,chr19,Open_Sea
cg02075221,KLK2,chr19,Open_Sea
cg05935086,KLK2,chr19,Open_Sea
cg07947016,KLK2,chr19,Open_Sea
cg19582822,KLK2,chr19,Open_Sea
cg00803004,KLK3,chr19,Open_Sea
cg15057670,KLK3,chr19,Open_Sea
cg16742703,KLK3,chr19,Open_Sea
cg17687962,KLK3,chr19,Open_Sea
cg06369522,KLK4,chr19,S_Shore
cg11976052,KLK4,chr19,Island
cg26827876,KLK4,chr19,N_Shelf
cg11855156,KLK5,chr19,Open_Sea
cg11597515,KLKB1,chr4,Open_Sea
cg15810285,KLKP1,chr19,Open_Sea
cg20849549,KLLN,chr10,S_Shore
cg24319167,KLRC2,chr12,Open_Sea
cg03394309,KLRC4-KLRK1,chr12,Open_Sea
cg26986871,KLRC4-KLRK1,chr12,Open_Sea
cg15241779,KLRD1,chr12,Open_Sea
cg14207350,KLRG1,chr12,Island
cg01779323,KLRG2,chr7,N_Shelf
cg13578647,KLRG2,chr7,S_Shore
cg24109934,KLRG2,chr7,Open_Sea
cg04880751,KMO,chr1,Open_Sea
cg07787634,KMO,chr1,Open_Sea
cg18087514,KMO,chr1,Open_Sea
cg14242895,KMT2A,chr11,Open_Sea
cg03634234,KMT2C,chr7,Island
cg09237454,KMT2C,chr7,Island
cg09760018,KMT2C,chr7,N_Shore
cg11872373,KMT2C,chr7,Open_Sea
cg19365810,KMT2C,chr7,Island
cg20667845,KMT2C,chr7,N_Shore
cg24111710,KMT2C,chr7,Island
cg27610605,KMT2C,chr7,Island
cg08163578,KMT2D,chr12,Island
cg13007988,KMT2D,chr12,Open_Sea
cg21580220,KMT2D,chr12,Open_Sea
cg21787386,KMT2D,chr12,N_Shelf
cg20770516,KMT2E,chr7,Open_Sea
cg25076197,KMT2E,chr7,Open_Sea
cg10116209,KNCN,chr1,Open_Sea
cg26191882,KNCN,chr1,Open_Sea
cg00033834,KNDC1,chr10,Island
cg00161878,KNDC1,chr10,Island
cg00783952,KNDC1,chr10,Island
cg01258050,KNDC1,chr10,Open_Sea
cg01776592,KNDC1,chr10,Island
cg03892812,KNDC1,chr10,Island
cg05316415,KNDC1,chr10,Island
cg10159432,KNDC1,chr10,S_Shore
cg10217713,KNDC1,chr10,S_Shore
cg11373323,KNDC1,chr10,N_Shore
cg11666040,KNDC1,chr10,N_Shelf
cg11716380,KNDC1,chr10,Island
cg13485979,KNDC1,chr10,N_Shore
cg16459735,KNDC1,chr10,Island
cg20004827,KNDC1,chr10,N_Shelf
cg20731384,KNDC1,chr10,S_Shore
cg23797252,KNDC1,chr10,Island
cg24161397,KNDC1,chr10,Island
cg27570873,KNDC1,chr10,S_Shore
cg25947121,KNSTRN,chr15,S_Shore
cg08572049,KNTC1,chr12,S_Shore
cg25564800,KPNA1,chr3,S_Shore
cg22429852,KPNA2,chr17,N_Shore
cg12863717,KPNA3,chr13,Island
cg16664537,KPNA3,chr13,Island
cg00608006,KPNA4,chr3,Island
cg26692791,KPNA6,chr1,Open_Sea
cg22498453,KPNA7,chr7,Open_Sea
cg09104720,KPNB1,chr17,Island
cg19573464,KPNB1,chr17,Island
cg00242098,KPRP,chr1,Open_Sea
cg12629448,KPRP,chr1,Open_Sea
cg20160299,KPRP,chr1,Open_Sea
cg25104107,KPRP,chr1,Open_Sea
cg26939283,KPRP,chr1,Open_Sea
cg09487449,KPTN,chr19,N_Shelf
cg23152216,KRAS,chr12,S_Shore
cg05285244,KRBA1,chr7,S_Shore
cg06520307,KRBA1,chr7,S_Shore
cg09089451,KRBA1,chr7,Island
cg11750034,KRBA1,chr7,S_Shelf
cg12994768,KRBA1,chr7,S_Shelf
cg14671222,KRBA1,chr7,Island
cg18138202,KRBA1,chr7,Island
cg19242568,KRBA1,chr7,S_Shelf
cg14069619,KRBA2,chr17,Open_Sea
cg01357292,KRBOX1,chr3,Island
cg03564201,KRBOX1,chr3,Island
cg04146745,KRBOX1,chr3,N_Shore
cg12019893,KRBOX1,chr3,S_Shore
cg15146567,KRBOX1,chr3,S_Shore
cg17619311,KRBOX1,chr3,Island
cg19942383,KRBOX1,chr3,S_Shore
cg24701270,KRBOX1,chr3,Island
cg26523005,KRBOX1,chr3,N_Shore
cg27084712,KRBOX1,chr3,Island
cg26778571,KRBOX4,chrX,N_Shore
cg27480347,KRBOX4,chrX,Island
cg12691004,KRCC1,chr2,N_Shore
cg02288859,KREMEN1,chr22,S_Shore
cg26967305,KREMEN1,chr22,Open_Sea
cg05169951,KREMEN2,chr16,Island
cg09660145,KREMEN2,chr16,Island
cg26229224,KREMEN2,chr16,Island
cg26494929,KREMEN2,chr16,Island
cg12013757,KRI1,chr19,Island
cg03348792,KRT1,chr12,Open_Sea
cg10538533,KRT1,chr12,Open_Sea
cg10837116,KRT1,chr12,S_Shore
cg10926148,KRT1,chr12,Open_Sea
cg13594463,KRT1,chr12,Open_Sea
cg17405586,KRT1,chr12,Open_Sea
cg04986934,KRT12,chr17,Island
cg09735896,KRT12,chr17,Island
cg12544557,KRT12,chr17,Island
cg24414344,KRT12,chr17,Island
cg26299044,KRT12,chr17,S_Shore
cg09221478,KRT13,chr17,Open_Sea
cg13430376,KRT13,chr17,Open_Sea
cg16023337,KRT13,chr17,Open_Sea
cg03508348,KRT14,chr17,Open_Sea
cg06848735,KRT14,chr17,Open_Sea
cg07284632,KRT14,chr17,Open_Sea
cg08328750,KRT15,chr17,Open_Sea
cg12253845,KRT15,chr17,Open_Sea
cg13675957,KRT15,chr17,Open_Sea
cg15801433,KRT15,chr17,Open_Sea
cg19514854,KRT15,chr17,Open_Sea
cg21513437,KRT15,chr17,Open_Sea
cg24361391,KRT15,chr17,Open_Sea
cg26625897,KRT15,chr17,Open_Sea
cg13179549,KRT16,chr17,Open_Sea
cg20762586,KRT16,chr17,Open_Sea
cg26336935,KRT16,chr17,Open_Sea
cg27478659,KRT16,chr17,Open_Sea
cg04154986,KRT16P2,chr17,Open_Sea
cg27112809,KRT16P2,chr17,Open_Sea
cg20830565,KRT16P3,chr17,Open_Sea
cg01809214,KRT17,chr17,Open_Sea
cg19003337,KRT17,chr17,Open_Sea
cg08245989,KRT17P8,chr12,Open_Sea
cg06024289,KRT18,chr12,N_Shore
cg14212748,KRT18,chr12,S_Shore
cg14960445,KRT18P16,chr5,S_Shore
cg14995492,KRT18P16,chr5,Island
cg06569419,KRT18P29,chr2,Open_Sea
cg12528485,KRT18P29,chr2,Open_Sea
cg04179670,KRT18P42,chr5,Open_Sea
cg12196901,KRT18P55,chr17,N_Shelf
cg16154524,KRT18P55,chr17,Island
cg16505808,KRT18P55,chr17,Island
cg17987384,KRT18P55,chr17,Island
cg22167400,KRT18P55,chr17,Island
cg21817287,KRT18P56,chr5,Open_Sea
cg23156348,KRT18P59,chr11,S_Shore
cg08966188,KRT19,chr17,S_Shore
cg12491114,KRT19,chr17,S_Shore
cg12871463,KRT19,chr17,N_Shelf
cg19051042,KRT19,chr17,N_Shelf
cg27608102,KRT19,chr17,N_Shelf
cg20220255,KRT19P2,chr12,Open_Sea
cg00463848,KRT2,chr12,Open_Sea
cg02699834,KRT2,chr12,Open_Sea
cg04475846,KRT2,chr12,Open_Sea
cg04588380,KRT2,chr12,Open_Sea
cg20479688,KRT2,chr12,Open_Sea
cg13602343,KRT20,chr17,Open_Sea
cg12564187,KRT24,chr17,Open_Sea
cg26181583,KRT25,chr17,Open_Sea
cg04484789,KRT26,chr17,Open_Sea
cg06175447,KRT26,chr17,Open_Sea
cg06456531,KRT26,chr17,Open_Sea
cg11079711,KRT26,chr17,Open_Sea
cg10747531,KRT27,chr17,Island
cg14504826,KRT27,chr17,S_Shelf
cg17900015,KRT28,chr17,S_Shelf
cg08691567,KRT3,chr12,Island
cg14782970,KRT3,chr12,Open_Sea
cg20063450,KRT32,chr17,Open_Sea
cg25598400,KRT32,chr17,Open_Sea
cg00629088,KRT33A,chr17,Open_Sea
cg08225551,KRT33A,chr17,Open_Sea
cg05290274,KRT33B,chr17,Open_Sea
cg20758932,KRT33B,chr17,Open_Sea
cg01020758,KRT36,chr17,Open_Sea
cg06774703,KRT36,chr17,Open_Sea
cg10226036,KRT37,chr17,Open_Sea
cg14680360,KRT38,chr17,Open_Sea
cg12610744,KRT4,chr12,Open_Sea
cg21558752,KRT4,chr12,Open_Sea
cg17703934,KRT40,chr17,Open_Sea
cg00169782,KRT42P,chr17,Open_Sea
cg05212260,KRT42P,chr17,Open_Sea
cg05940514,KRT42P,chr17,Open_Sea
cg00368577,KRT5,chr12,Open_Sea
cg16167877,KRT5,chr12,Open_Sea
cg17565113,KRT5,chr12,Open_Sea
cg03462053,KRT6A,chr12,Open_Sea
cg04880990,KRT6A,chr12,Open_Sea
cg16112157,KRT6A,chr12,Open_Sea
cg20359793,KRT6A,chr12,Open_Sea
cg02068361,KRT6B,chr12,Open_Sea
cg07356876,KRT6B,chr12,Open_Sea
cg08136806,KRT6C,chr12,Open_Sea
cg09858811,KRT6C,chr12,Open_Sea
cg26976108,KRT6C,chr12,Open_Sea
cg02322205,KRT7,chr12,S_Shore
cg03404339,KRT7,chr12,Island
cg07022048,KRT7,chr12,N_Shore
cg10369242,KRT7,chr12,N_Shore
cg15889548,KRT7,chr12,S_Shore
cg19680413,KRT7,chr12,Island
cg22193385,KRT7,chr12,N_Shore
cg22460123,KRT7,chr12,N_Shore
cg27651238,KRT7,chr12,Island
cg01853981,KRT71,chr12,Open_Sea
cg05358758,KRT71,chr12,Open_Sea
cg08352148,KRT71,chr12,Open_Sea
cg23767977,KRT71,chr12,Open_Sea
cg00676085,KRT72,chr12,N_Shelf
cg03802698,KRT72,chr12,N_Shore
cg06494782,KRT72,chr12,S_Shore
cg10292376,KRT72,chr12,Island
cg20050826,KRT72,chr12,Island
cg22200736,KRT72,chr12,S_Shore
cg23337631,KRT72,chr12,Island
cg07017706,KRT73,chr12,Open_Sea
cg13928961,KRT73,chr12,Open_Sea
cg22872002,KRT73,chr12,Open_Sea
cg24094029,KRT73,chr12,Open_Sea
cg10633827,KRT74,chr12,Open_Sea
cg10637292,KRT74,chr12,Open_Sea
cg18828137,KRT74,chr12,Open_Sea
cg20200335,KRT74,chr12,Open_Sea
cg07167114,KRT75,chr12,Open_Sea
cg19893185,KRT75,chr12,Open_Sea
cg20001810,KRT75,chr12,Open_Sea
cg20256783,KRT75,chr12,Open_Sea
cg10284006,KRT76,chr12,Open_Sea
cg17317869,KRT76,chr12,Open_Sea
cg18982568,KRT77,chr12,Open_Sea
cg06809188,KRT78,chr12,Open_Sea
cg13856867,KRT78,chr12,Open_Sea
cg12510035,KRT79,chr12,Open_Sea
cg00625776,KRT8,chr12,Island
cg01835489,KRT8,chr12,S_Shore
cg03327403,KRT8,chr12,S_Shore
cg03600605,KRT8,chr12,S_Shore
cg07145683,KRT8,chr12,Island
cg07216425,KRT8,chr12,Island
cg07986666,KRT8,chr12,S_Shore
cg08094614,KRT8,chr12,Open_Sea
cg09972881,KRT8,chr12,S_Shore
cg10624054,KRT8,chr12,Island
cg10843343,KRT8,chr12,S_Shore
cg17781464,KRT8,chr12,Open_Sea
cg20324165,KRT8,chr12,S_Shore
cg21173150,KRT8,chr12,Open_Sea
cg21340733,KRT8,chr12,S_Shore
cg24097814,KRT8,chr12,Open_Sea
cg24504361,KRT8,chr12,S_Shore
cg24773412,KRT8,chr12,N_Shelf
cg26357344,KRT8,chr12,S_Shelf
cg00280812,KRT80,chr12,Open_Sea
cg01182683,KRT80,chr12,Open_Sea
cg02387510,KRT80,chr12,Open_Sea
cg04472592,KRT80,chr12,Open_Sea
cg16432350,KRT80,chr12,Open_Sea
cg20225745,KRT80,chr12,Open_Sea
cg21185271,KRT80,chr12,Open_Sea
cg24174145,KRT80,chr12,Open_Sea
cg12231340,KRT81,chr12,S_Shore
cg15701111,KRT81,chr12,S_Shore
cg00713401,KRT82,chr12,Open_Sea
cg20679157,KRT82,chr12,Open_Sea
cg24926042,KRT82,chr12,Open_Sea
cg11691287,KRT83,chr12,N_Shore
cg10889556,KRT84,chr12,Open_Sea
cg04473405,KRT85,chr12,S_Shore
cg08542473,KRT85,chr12,Island
cg12689128,KRT85,chr12,S_Shore
cg13419240,KRT85,chr12,N_Shelf
cg21518208,KRT85,chr12,S_Shore
cg04123507,KRT86,chr12,N_Shore
cg07078225,KRT86,chr12,Island
cg07166654,KRT86,chr12,Island
cg15074033,KRT86,chr12,Island
cg18428234,KRT86,chr12,Island
cg18708986,KRT86,chr12,Island
cg19365166,KRT86,chr12,N_Shore
cg19701658,KRT8P12,chr3,S_Shelf
cg24133724,KRT8P23,chr15,Open_Sea
cg26568330,KRT8P31,chr5,S_Shore
cg24643045,KRT8P32,chr5,Open_Sea
cg25443512,KRT8P32,chr5,Open_Sea
cg18783033,KRT8P38,chr10,Open_Sea
cg02190928,KRT8P4,chr8,Open_Sea
cg03066657,KRT8P41,chr11,S_Shelf
cg03243768,KRT8P41,chr11,S_Shore
cg15926221,KRT8P7,chr11,Open_Sea
cg19846389,KRT9,chr17,Open_Sea
cg23377607,KRT9,chr17,Open_Sea
cg17903229,KRTAP10-1,chr21,Open_Sea
cg23795234,KRTAP10-1,chr21,Open_Sea
cg04218030,KRTAP10-11,chr21,Open_Sea
cg06683078,KRTAP10-11,chr21,Open_Sea
cg07018760,KRTAP10-11,chr21,Open_Sea
cg07273342,KRTAP10-11,chr21,Open_Sea
cg08152198,KRTAP10-11,chr21,Open_Sea
cg16501560,KRTAP10-11,chr21,Open_Sea
cg17970078,KRTAP10-11,chr21,Open_Sea
cg22347126,KRTAP10-11,chr21,Open_Sea
cg23944408,KRTAP10-11,chr21,Open_Sea
cg05168609,KRTAP10-4,chr21,Open_Sea
cg00707688,KRTAP10-5,chr21,Open_Sea
cg14363932,KRTAP10-5,chr21,Open_Sea
cg25937451,KRTAP10-5,chr21,Open_Sea
cg02579133,KRTAP10-7,chr21,Open_Sea
cg03535049,KRTAP10-7,chr21,Open_Sea
cg09217219,KRTAP10-7,chr21,Open_Sea
cg11698180,KRTAP10-7,chr21,Open_Sea
cg12367971,KRTAP10-7,chr21,Open_Sea
cg18667511,KRTAP10-7,chr21,Open_Sea
cg24062909,KRTAP10-7,chr21,Open_Sea
cg13955647,KRTAP10-9,chr21,Open_Sea
cg24640676,KRTAP10-9,chr21,Open_Sea
cg02930687,KRTAP11-1,chr21,Open_Sea
cg07014174,KRTAP11-1,chr21,Open_Sea
cg08097817,KRTAP11-1,chr21,Open_Sea
cg10191581,KRTAP11-1,chr21,Open_Sea
cg12111295,KRTAP11-1,chr21,Open_Sea
cg17367472,KRTAP11-1,chr21,Open_Sea
cg22643217,KRTAP11-1,chr21,Open_Sea
cg01977448,KRTAP13-1,chr21,Open_Sea
cg02764897,KRTAP13-1,chr21,Open_Sea
cg26740230,KRTAP13-1,chr21,Open_Sea
cg27071517,KRTAP13-1,chr21,Open_Sea
cg02493771,KRTAP13-2,chr21,Open_Sea
cg06468780,KRTAP13-2,chr21,Open_Sea
cg12667511,KRTAP13-2,chr21,Open_Sea
cg16431978,KRTAP13-2,chr21,Open_Sea
cg18594551,KRTAP13-2,chr21,Open_Sea
cg24422202,KRTAP13-2,chr21,Open_Sea
cg24786671,KRTAP13-2,chr21,Open_Sea
cg25027603,KRTAP13-2,chr21,Open_Sea
cg14062083,KRTAP13-4,chr21,Open_Sea
cg24082983,KRTAP13-4,chr21,Open_Sea
cg16812893,KRTAP15-1,chr21,Open_Sea
cg22337977,KRTAP15-1,chr21,Open_Sea
cg06692927,KRTAP19-1,chr21,Open_Sea
cg13139843,KRTAP19-1,chr21,Open_Sea
cg09828634,KRTAP19-2,chr21,Open_Sea
cg05884023,KRTAP19-3,chr21,Open_Sea
cg06748315,KRTAP19-3,chr21,Open_Sea
cg06515562,KRTAP19-4,chr21,Open_Sea
cg19509743,KRTAP19-4,chr21,Open_Sea
cg07374637,KRTAP19-5,chr21,Open_Sea
cg14054990,KRTAP19-5,chr21,Open_Sea
cg17503750,KRTAP19-6,chr21,Open_Sea
cg25474312,KRTAP19-6,chr21,Open_Sea
cg06324671,KRTAP19-7,chr21,Open_Sea
cg00271096,KRTAP19-8,chr21,Open_Sea
cg06790305,KRTAP19-8,chr21,Open_Sea
cg06592151,KRTAP2-1,chr17,Open_Sea
cg02927821,KRTAP2-3,chr17,Open_Sea
cg10541110,KRTAP2-3,chr17,Open_Sea
cg13375427,KRTAP2-3,chr17,Open_Sea
cg00275828,KRTAP2-4,chr17,Open_Sea
cg25388528,KRTAP20-1,chr21,Open_Sea
cg04006516,KRTAP20-2,chr21,Open_Sea
cg18593945,KRTAP20-3,chr21,Open_Sea
cg09659223,KRTAP20-4,chr21,Open_Sea
cg11354857,KRTAP21-1,chr21,Open_Sea
cg22405653,KRTAP21-1,chr21,Open_Sea
cg22961727,KRTAP21-1,chr21,Open_Sea
cg23581186,KRTAP21-2,chr21,Open_Sea
cg05572621,KRTAP22-1,chr21,Open_Sea
cg07945323,KRTAP22-1,chr21,Open_Sea
cg11043146,KRTAP22-2,chr21,Open_Sea
cg00458317,KRTAP24-1,chr21,Open_Sea
cg02131862,KRTAP24-1,chr21,Open_Sea
cg03721387,KRTAP24-1,chr21,Open_Sea
cg07172334,KRTAP24-1,chr21,Open_Sea
cg09892262,KRTAP24-1,chr21,Open_Sea
cg16692258,KRTAP24-1,chr21,Open_Sea
cg10626682,KRTAP25-1,chr21,Open_Sea
cg24145481,KRTAP25-1,chr21,Open_Sea
cg18822544,KRTAP26-1,chr21,Open_Sea
cg22226342,KRTAP26-1,chr21,Open_Sea
cg01311170,KRTAP3-1,chr17,Open_Sea
cg24833464,KRTAP3-1,chr17,Open_Sea
cg19055323,KRTAP4-1,chr17,Open_Sea
cg10686758,KRTAP4-12,chr17,Open_Sea
cg16985667,KRTAP4-5,chr17,Open_Sea
cg15015397,KRTAP4-7,chr17,Open_Sea
cg21815502,KRTAP4-7,chr17,Open_Sea
cg25341923,KRTAP4-7,chr17,Open_Sea
cg00153942,KRTAP5-10,chr11,Open_Sea
cg00344202,KRTAP5-10,chr11,Open_Sea
cg02845204,KRTAP5-10,chr11,Open_Sea
cg03272264,KRTAP5-10,chr11,Open_Sea
cg08983253,KRTAP5-10,chr11,Open_Sea
cg12285580,KRTAP5-10,chr11,Open_Sea
cg16299665,KRTAP5-10,chr11,Open_Sea
cg17256240,KRTAP5-10,chr11,Open_Sea
cg17270234,KRTAP5-10,chr11,Open_Sea
cg23629561,KRTAP5-10,chr11,Open_Sea
cg27152299,KRTAP5-10,chr11,Open_Sea
cg00982805,KRTAP5-2,chr11,Open_Sea
cg01272940,KRTAP5-3,chr11,Open_Sea
cg13365972,KRTAP5-3,chr11,Open_Sea
cg14898433,KRTAP5-3,chr11,Open_Sea
cg20894936,KRTAP5-3,chr11,Open_Sea
cg08240778,KRTAP5-4,chr11,Open_Sea
cg14267780,KRTAP5-4,chr11,Open_Sea
cg13363708,KRTAP5-5,chr11,Open_Sea
cg18504190,KRTAP5-5,chr11,Open_Sea
cg26650440,KRTAP5-5,chr11,Open_Sea
cg01187997,KRTAP5-AS1,chr11,S_Shore
cg03029616,KRTAP6-1,chr21,Open_Sea
cg02416336,KRTAP6-2,chr21,Open_Sea
cg06086990,KRTAP6-2,chr21,Open_Sea
cg19306866,KRTAP6-2,chr21,Open_Sea
cg03039556,KRTAP6-3,chr21,Open_Sea
cg07392829,KRTAP6-3,chr21,Open_Sea
cg25493335,KRTAP6-3,chr21,Open_Sea
cg02642585,KRTAP7-1,chr21,Open_Sea
cg05533037,KRTAP7-1,chr21,Open_Sea
cg08731543,KRTAP7-1,chr21,Open_Sea
cg12346967,KRTAP8-1,chr21,Open_Sea
cg16366073,KRTAP8-1,chr21,Open_Sea
cg24423088,KRTAP8-1,chr21,Open_Sea
cg00550617,KRTAP9-4,chr17,Open_Sea
cg10446869,KRTCAP2,chr1,S_Shore
cg15497761,KRTCAP2,chr1,S_Shore
cg24438687,KRTCAP2,chr1,Island
cg04845466,KRTCAP3,chr2,Island
cg11618577,KRTCAP3,chr2,Island
cg24768116,KRTCAP3,chr2,Island
cg26034919,KRTCAP3,chr2,S_Shore
cg00083616,KRTDAP,chr19,Open_Sea
cg01585096,KRTDAP,chr19,Open_Sea
cg05241571,KRTDAP,chr19,Open_Sea
cg10305797,KRTDAP,chr19,Open_Sea
cg22802461,KRTDAP,chr19,Open_Sea
cg25717032,KRTDAP,chr19,Open_Sea
cg02512902,KSR1,chr17,Open_Sea
cg03294328,KSR1,chr17,Open_Sea
cg04299274,KSR1,chr17,Open_Sea
cg04561005,KSR1,chr17,Open_Sea
cg04911139,KSR1,chr17,Open_Sea
