cpg,gene,chromosome,f_type
cg26482745,DEFB127,chr20,Open_Sea
cg02301189,DEFB128,chr20,Open_Sea
cg21216130,DEFB128,chr20,Open_Sea
cg21882188,DEFB128,chr20,Open_Sea
cg00769470,DEFB129,chr20,Open_Sea
cg04182591,DEFB131,chr4,Open_Sea
cg00768815,DEFB132,chr20,Open_Sea
cg13151472,DEFB132,chr20,Open_Sea
cg18011148,DEFB132,chr20,Open_Sea
cg18239253,DEFB132,chr20,Open_Sea
cg18390495,DEFB132,chr20,Open_Sea
cg00676360,DEFB133,chr6,Open_Sea
cg22388608,DEFB133,chr6,Open_Sea
cg01468193,DEFB134,chr8,Open_Sea
cg02101571,DEFB134,chr8,Open_Sea
cg01006983,DEFB135,chr8,Open_Sea
cg08115957,DEFB135,chr8,Open_Sea
cg01058004,DEFB136,chr8,Open_Sea
cg08649707,DEFB136,chr8,Open_Sea
cg03037331,DEGS1,chr1,Island
cg05226019,DEGS1,chr1,Island
cg01513978,DEGS2,chr14,N_Shore
cg01768697,DEGS2,chr14,N_Shelf
cg07530063,DEGS2,chr14,N_Shore
cg08307816,DEGS2,chr14,Island
cg12059866,DEGS2,chr14,S_Shore
cg14084609,DEGS2,chr14,Island
cg23076361,DEGS2,chr14,N_Shelf
cg18892560,DEK,chr6,Island
cg01109017,DENND1A,chr9,N_Shore
cg13776158,DENND1A,chr9,Open_Sea
cg14177289,DENND1A,chr9,N_Shore
cg14414874,DENND1A,chr9,S_Shelf
cg21238812,DENND1A,chr9,Open_Sea
cg12140668,DENND1B,chr1,Island
cg13968233,DENND1B,chr1,Open_Sea
cg22597058,DENND1B,chr1,N_Shelf
cg11813073,DENND1C,chr19,Open_Sea
cg26456997,DENND1C,chr19,Open_Sea
cg01105938,DENND2A,chr7,S_Shelf
cg01499591,DENND2A,chr7,Open_Sea
cg03572619,DENND2A,chr7,Open_Sea
cg09137718,DENND2A,chr7,Open_Sea
cg12789279,DENND2A,chr7,N_Shore
cg24825974,DENND2A,chr7,N_Shelf
cg26975184,DENND2A,chr7,Open_Sea
cg13501090,DENND2C,chr1,Island
cg23620052,DENND2C,chr1,Island
cg01593134,DENND3,chr8,Open_Sea
cg01769521,DENND3,chr8,N_Shelf
cg04441314,DENND3,chr8,Open_Sea
cg06179837,DENND3,chr8,Open_Sea
cg06440414,DENND3,chr8,Open_Sea
cg07161062,DENND3,chr8,Open_Sea
cg08602861,DENND3,chr8,Open_Sea
cg09256556,DENND3,chr8,S_Shelf
cg09859659,DENND3,chr8,N_Shelf
cg10064585,DENND3,chr8,S_Shelf
cg10113526,DENND3,chr8,Open_Sea
cg10594837,DENND3,chr8,Open_Sea
cg11222836,DENND3,chr8,Open_Sea
cg12281527,DENND3,chr8,Open_Sea
cg12564151,DENND3,chr8,Open_Sea
cg16425577,DENND3,chr8,S_Shore
cg16494567,DENND3,chr8,Open_Sea
cg17525220,DENND3,chr8,Open_Sea
cg18023085,DENND3,chr8,N_Shelf
cg18897026,DENND3,chr8,N_Shore
cg19991046,DENND3,chr8,Island
cg22457637,DENND3,chr8,S_Shelf
cg24473633,DENND3,chr8,Island
cg24476153,DENND3,chr8,S_Shore
cg24807132,DENND3,chr8,Open_Sea
cg26141291,DENND3,chr8,Open_Sea
cg27390061,DENND3,chr8,Open_Sea
cg06650067,DENND4A,chr15,Island
cg15433343,DENND4A,chr15,S_Shore
cg18699533,DENND4A,chr15,Island
cg27553561,DENND4A,chr15,S_Shore
cg02907556,DENND4B,chr1,Open_Sea
cg07704502,DENND4B,chr1,S_Shore
cg12599336,DENND4B,chr1,Island
cg19292953,DENND4B,chr1,Island
cg11074362,DENND4C,chr9,Open_Sea
cg13469590,DENND4C,chr9,N_Shore
cg06126019,DENND5A,chr11,Open_Sea
cg04707254,DENND5B,chr12,S_Shore
cg06823805,DENND5B,chr12,Island
cg16629664,DENND5B,chr12,Open_Sea
cg19152518,DENND5B,chr12,Island
cg15645479,DENND5B-AS1,chr12,S_Shelf
cg13011429,DENND6A,chr3,S_Shore
cg14598795,DENND6A,chr3,S_Shore
cg06639496,DENND6B,chr22,S_Shelf
cg20435485,DENND6B,chr22,N_Shelf
cg22016859,DENND6B,chr22,Open_Sea
cg00858483,DENR,chr12,S_Shore
cg02139671,DENR,chr12,Island
cg14335813,DENR,chr12,Island
cg26814847,DENR,chr12,Island
cg16598810,DEPDC1,chr1,N_Shore
cg15825856,DEPDC1B,chr5,N_Shelf
cg00244634,DEPDC4,chr12,Island
cg02430089,DEPDC4,chr12,Island
cg17679455,DEPDC4,chr12,Island
cg18467133,DEPDC4,chr12,Island
cg25516544,DEPDC4,chr12,Island
cg01249860,DEPDC5,chr22,Open_Sea
cg11860005,DEPDC5,chr22,N_Shore
cg25798026,DEPDC5,chr22,Island
cg26268276,DEPDC7,chr11,S_Shore
cg00317837,DEPTOR,chr8,Open_Sea
cg12051359,DEPTOR,chr8,Island
cg12184888,DEPTOR,chr8,Island
cg00009214,DERA,chr12,S_Shore
cg06423193,DERA,chr12,Open_Sea
cg15554941,DERA,chr12,Open_Sea
cg20126496,DERL2,chr17,N_Shelf
cg05386077,DERL3,chr22,N_Shore
cg07794300,DERL3,chr22,Island
cg25037461,DERL3,chr22,Island
cg25907215,DERL3,chr22,N_Shelf
cg01812045,DES,chr2,Island
cg19286687,DES,chr2,N_Shore
cg26259363,DES,chr2,N_Shore
cg26512226,DES,chr2,N_Shore
cg17014841,DESI1,chr22,Island
cg11229434,DESI2,chr1,Open_Sea
cg15208247,DESI2,chr1,Open_Sea
cg13053350,DET1,chr15,Open_Sea
cg13145293,DET1,chr15,Open_Sea
cg19626546,DET1,chr15,Open_Sea
cg01681698,DEXI,chr16,Island
cg05141159,DEXI,chr16,Island
cg11843760,DFFA,chr1,Island
cg20805920,DFFA,chr1,S_Shore
cg00827239,DFFB,chr1,Island
cg14205998,DFNA5,chr7,Open_Sea
cg19260663,DFNA5,chr7,Open_Sea
cg24805239,DFNA5,chr7,Island
cg04759982,DFNB31,chr9,N_Shore
cg13636371,DFNB31,chr9,N_Shelf
cg04432606,DFNB59,chr2,Island
cg23246789,DFNB59,chr2,Island
cg25102782,DFNB59,chr2,Island
cg08079052,DGAT1,chr8,N_Shelf
cg05129588,DGAT2L6,chrX,Open_Sea
cg08791322,DGAT2L6,chrX,Open_Sea
cg09510036,DGAT2L6,chrX,Open_Sea
cg17693270,DGAT2L6,chrX,Open_Sea
cg27064949,DGAT2L6,chrX,Open_Sea
cg22247250,DGAT2L7P,chr7,S_Shore
cg01419881,DGCR11,chr22,Open_Sea
cg00311921,DGCR14,chr22,Island
cg13736304,DGCR14,chr22,S_Shore
cg26550854,DGCR2,chr22,Open_Sea
cg02163266,DGCR5,chr22,N_Shore
cg05256041,DGCR5,chr22,N_Shore
cg07816271,DGCR5,chr22,Open_Sea
cg15279413,DGCR5,chr22,S_Shelf
cg19443311,DGCR5,chr22,N_Shore
cg07004357,DGCR6,chr22,Island
cg12191247,DGCR6L,chr22,S_Shore
cg24715298,DGCR6L,chr22,N_Shelf
cg07797030,DGCR8,chr22,Island
cg09945120,DGCR8,chr22,Island
cg02330507,DGKA,chr12,Open_Sea
cg06303168,DGKA,chr12,S_Shore
cg11369906,DGKA,chr12,S_Shore
cg15840275,DGKA,chr12,Open_Sea
cg18029596,DGKA,chr12,N_Shore
cg26333751,DGKA,chr12,S_Shore
cg11825059,DGKB,chr7,Open_Sea
cg11855409,DGKB,chr7,Open_Sea
cg13674914,DGKB,chr7,Open_Sea
cg02442900,DGKD,chr2,Open_Sea
cg08251704,DGKD,chr2,Open_Sea
cg08354835,DGKD,chr2,S_Shore
cg10224592,DGKD,chr2,Open_Sea
cg13053135,DGKD,chr2,Open_Sea
cg14507634,DGKD,chr2,S_Shore
cg16414660,DGKD,chr2,Open_Sea
cg23720306,DGKD,chr2,Open_Sea
cg24933152,DGKD,chr2,S_Shore
cg25107522,DGKD,chr2,Open_Sea
cg00404400,DGKG,chr3,N_Shore
cg00434119,DGKG,chr3,S_Shore
cg00915395,DGKG,chr3,Open_Sea
cg01401037,DGKG,chr3,Open_Sea
cg01519765,DGKG,chr3,S_Shore
cg01829129,DGKG,chr3,S_Shore
cg04391718,DGKG,chr3,Island
cg06787431,DGKG,chr3,S_Shore
cg07138366,DGKG,chr3,N_Shelf
cg13888387,DGKG,chr3,Open_Sea
cg15367247,DGKG,chr3,Open_Sea
cg15548101,DGKG,chr3,N_Shore
cg15709989,DGKG,chr3,Island
cg17802213,DGKG,chr3,N_Shore
cg21951070,DGKG,chr3,S_Shore
cg24155429,DGKG,chr3,Island
cg08633881,DGKH,chr13,Open_Sea
cg10970751,DGKH,chr13,Open_Sea
cg14812492,DGKH,chr13,Island
cg25494665,DGKH,chr13,Island
cg01564902,DGKI,chr7,Open_Sea
cg01720013,DGKI,chr7,N_Shore
cg02085942,DGKI,chr7,N_Shore
cg08622729,DGKI,chr7,Open_Sea
cg17582698,DGKI,chr7,N_Shore
cg18249027,DGKI,chr7,N_Shelf
cg20347666,DGKI,chr7,Open_Sea
cg21415527,DGKI,chr7,Open_Sea
cg22087209,DGKI,chr7,Open_Sea
cg24689177,DGKI,chr7,Open_Sea
cg07834773,DGKK,chrX,S_Shore
cg00037056,DGKQ,chr4,N_Shelf
cg00846425,DGKQ,chr4,N_Shelf
cg05804872,DGKQ,chr4,N_Shore
cg06494872,DGKQ,chr4,N_Shore
cg07002902,DGKQ,chr4,Island
cg11107149,DGKQ,chr4,Island
cg15412971,DGKQ,chr4,S_Shelf
cg16868776,DGKQ,chr4,Open_Sea
cg17592292,DGKQ,chr4,Island
cg25025399,DGKQ,chr4,Open_Sea
cg02154997,DGKZ,chr11,Open_Sea
cg10059056,DGKZ,chr11,S_Shore
cg12856521,DGKZ,chr11,S_Shore
cg12927726,DGKZ,chr11,Open_Sea
cg15868421,DGKZ,chr11,Island
cg16977596,DGKZ,chr11,Open_Sea
cg18568067,DGKZ,chr11,S_Shelf
cg18765542,DGKZ,chr11,Island
cg22675791,DGKZ,chr11,S_Shore
cg22707438,DGKZ,chr11,N_Shelf
cg24878090,DGKZ,chr11,N_Shore
cg27651070,DGKZ,chr11,S_Shelf
cg02308988,DGKZP1,chr13,Island
cg24030614,DGKZP1,chr13,Island
cg13067194,DHCR24,chr1,Island
cg13548810,DHCR24,chr1,N_Shelf
cg16051114,DHCR24,chr1,Open_Sea
cg17901584,DHCR24,chr1,S_Shore
cg20291423,DHCR24,chr1,N_Shore
cg25011368,DHCR24,chr1,Open_Sea
cg01476789,DHCR7,chr11,Island
cg07864189,DHCR7,chr11,Island
cg12960201,DHCR7,chr11,S_Shelf
cg18482822,DHCR7,chr11,Island
cg03138287,DHDH,chr19,S_Shelf
cg19829602,DHDH,chr19,Open_Sea
cg06709766,DHFR,chr5,S_Shore
cg08244028,DHFR,chr5,N_Shore
cg08827733,DHFR,chr5,S_Shore
cg10180697,DHFR,chr5,N_Shore
cg23126947,DHFRL1,chr3,N_Shore
cg19164335,DHH,chr12,Island
cg20309565,DHH,chr12,Island
cg06220725,DHODH,chr16,Island
cg18424115,DHRS1,chr14,Island
cg25027885,DHRS1,chr14,Island
cg00848397,DHRS11,chr17,Island
cg04724718,DHRS11,chr17,Island
cg13261938,DHRS11,chr17,N_Shore
cg14076390,DHRS11,chr17,N_Shore
cg08466269,DHRS12,chr13,Open_Sea
cg00021030,DHRS13,chr17,S_Shore
cg04266864,DHRS13,chr17,Island
cg08612384,DHRS13,chr17,N_Shore
cg14929207,DHRS13,chr17,S_Shore
cg26731060,DHRS13,chr17,Island
cg03504042,DHRS2,chr14,Open_Sea
cg26390156,DHRS2,chr14,Open_Sea
cg02086195,DHRS3,chr1,Island
cg06033579,DHRS3,chr1,Open_Sea
cg09361488,DHRS3,chr1,Island
cg10523319,DHRS3,chr1,Open_Sea
cg14562851,DHRS3,chr1,S_Shelf
cg16047567,DHRS3,chr1,Open_Sea
cg16432031,DHRS3,chr1,N_Shelf
cg17468563,DHRS3,chr1,N_Shore
cg24541835,DHRS3,chr1,Open_Sea
cg00889287,DHRS4,chr14,N_Shelf
cg17919599,DHRS4,chr14,S_Shore
cg01597387,DHRS4-AS1,chr14,Open_Sea
cg23434304,DHRS4-AS1,chr14,Open_Sea
cg06855022,DHRS4L1,chr14,Open_Sea
cg07075568,DHRS7,chr14,S_Shelf
cg13624631,DHRS7,chr14,Open_Sea
cg24461412,DHRS7,chr14,S_Shore
cg00801196,DHRS7B,chr17,Island
cg06610204,DHRS7B,chr17,Island
cg07706067,DHRS7B,chr17,Island
cg21767373,DHRS7B,chr17,Island
cg04005378,DHRS7C,chr17,Island
cg07928065,DHRS7C,chr17,Open_Sea
cg14888908,DHRS7C,chr17,Open_Sea
cg15252429,DHRS7C,chr17,S_Shore
cg15476474,DHRS7C,chr17,Open_Sea
cg17549513,DHRS7C,chr17,Open_Sea
cg21482174,DHRS7C,chr17,Open_Sea
cg06836480,DHRS9,chr2,Open_Sea
cg14461963,DHTKD1,chr10,Island
cg04058932,DHX15,chr4,Open_Sea
cg08741531,DHX15,chr4,Island
cg21302120,DHX15,chr4,N_Shore
cg22968281,DHX15,chr4,S_Shore
cg00664793,DHX16,chr6,Island
cg00811377,DHX16,chr6,N_Shelf
cg03599622,DHX16,chr6,N_Shore
cg08490690,DHX16,chr6,Open_Sea
cg10449894,DHX16,chr6,Open_Sea
cg11748260,DHX16,chr6,Open_Sea
cg24851684,DHX16,chr6,Open_Sea
cg25426560,DHX16,chr6,Island
cg09230732,DHX29,chr5,Island
cg22127314,DHX29,chr5,Island
cg01090930,DHX30,chr3,N_Shore
cg05411186,DHX30,chr3,N_Shore
cg09098825,DHX30,chr3,S_Shore
cg15085006,DHX30,chr3,N_Shore
cg16821323,DHX30,chr3,N_Shore
cg19627446,DHX30,chr3,Island
cg20173193,DHX30,chr3,Island
cg20272733,DHX30,chr3,Island
cg08199003,DHX32,chr10,Open_Sea
cg16889427,DHX32,chr10,Island
cg23997887,DHX32,chr10,Open_Sea
cg22322798,DHX34,chr19,Island
cg27077250,DHX34,chr19,Island
cg22034555,DHX36,chr3,Open_Sea
cg22183849,DHX36,chr3,Open_Sea
cg01508757,DHX37,chr12,Open_Sea
cg21593923,DHX37,chr12,Open_Sea
cg25160161,DHX37,chr12,Open_Sea
cg26500143,DHX37,chr12,N_Shelf
cg00260883,DHX38,chr16,S_Shore
cg05504270,DHX38,chr16,S_Shelf
cg05596135,DHX38,chr16,S_Shore
cg05741182,DHX38,chr16,S_Shore
cg16558253,DHX38,chr16,Open_Sea
cg21228284,DHX38,chr16,S_Shore
cg26831730,DHX38,chr16,S_Shore
cg27409761,DHX38,chr16,Island
cg09795195,DHX40,chr17,N_Shore
cg07479988,DHX57,chr2,S_Shore
cg17927926,DHX57,chr2,S_Shore
cg23778310,DHX57,chr2,S_Shore
cg27641344,DHX57,chr2,Open_Sea
cg17971874,DHX8,chr17,N_Shelf
cg18999998,DHX8,chr17,Island
cg12065756,DHX9,chr1,Island
cg13193228,DHX9,chr1,Island
cg25133192,DHX9,chr1,N_Shore
cg03543403,DIABLO,chr12,Island
cg10802680,DIABLO,chr12,S_Shore
cg01059609,DIAPH1,chr5,Open_Sea
cg13712154,DIAPH2,chrX,N_Shore
cg26071642,DIAPH2,chrX,Open_Sea
cg00008612,DIAPH3,chr13,Open_Sea
cg00825130,DIAPH3,chr13,Open_Sea
cg15283194,DIAPH3,chr13,Open_Sea
cg20592691,DIAPH3,chr13,Open_Sea
ch.13.865492R,DIAPH3,chr13,Open_Sea
cg09320993,DICER1,chr14,Island
cg12170933,DICER1,chr14,N_Shelf
cg16184930,DICER1,chr14,Island
cg24158307,DICER1,chr14,Open_Sea
cg22973728,DICER1-AS1,chr14,S_Shelf
cg00080059,DIDO1,chr20,Island
cg01645295,DIDO1,chr20,Island
cg02133557,DIDO1,chr20,Island
cg02461114,DIDO1,chr20,N_Shore
cg03879251,DIDO1,chr20,N_Shore
cg04226366,DIDO1,chr20,S_Shore
cg08329236,DIDO1,chr20,Island
cg10006442,DIDO1,chr20,Open_Sea
cg10380709,DIDO1,chr20,Island
cg12560192,DIDO1,chr20,Island
cg13815390,DIDO1,chr20,Island
cg15680020,DIDO1,chr20,Island
cg23096297,DIDO1,chr20,Island
cg24804517,DIDO1,chr20,Island
cg26856501,DIDO1,chr20,N_Shore
cg04238303,DIEXF,chr1,N_Shore
cg05505912,DIEXF,chr1,Island
cg24640516,DIEXF,chr1,S_Shelf
cg00581156,DIMT1,chr5,Island
cg15931047,DIMT1,chr5,S_Shore
cg25617137,DIMT1,chr5,Open_Sea
cg27085584,DIMT1,chr5,N_Shore
cg03886898,DIO1,chr1,S_Shelf
cg06530725,DIO1,chr1,Open_Sea
cg20932440,DIO1,chr1,Open_Sea
cg02207155,DIO2,chr14,Open_Sea
cg09191574,DIO2,chr14,Open_Sea
cg14471244,DIO2,chr14,Open_Sea
cg14975009,DIO2,chr14,Open_Sea
cg08291435,DIO2-AS1,chr14,Open_Sea
cg05196905,DIP2A,chr21,N_Shore
cg09493818,DIP2A,chr21,N_Shore
cg15485792,DIP2A,chr21,Island
cg26909477,DIP2A,chr21,Island
cg05512157,DIP2B,chr12,S_Shelf
cg10699967,DIP2B,chr12,Island
cg12884762,DIP2B,chr12,Open_Sea
cg23925540,DIP2B,chr12,Open_Sea
cg00025991,DIP2C,chr10,S_Shore
cg00219169,DIP2C,chr10,Island
cg00393546,DIP2C,chr10,S_Shore
cg00562504,DIP2C,chr10,S_Shore
cg00590260,DIP2C,chr10,Island
cg00780540,DIP2C,chr10,Open_Sea
cg00929870,DIP2C,chr10,Island
cg00939347,DIP2C,chr10,Island
cg00950947,DIP2C,chr10,S_Shore
cg00954391,DIP2C,chr10,Open_Sea
cg01020035,DIP2C,chr10,S_Shelf
cg02463970,DIP2C,chr10,N_Shelf
cg02483529,DIP2C,chr10,N_Shore
cg02514579,DIP2C,chr10,Island
cg02531768,DIP2C,chr10,S_Shelf
cg02594677,DIP2C,chr10,S_Shore
cg02746771,DIP2C,chr10,S_Shore
cg03147470,DIP2C,chr10,Open_Sea
cg03585389,DIP2C,chr10,S_Shelf
cg03680680,DIP2C,chr10,N_Shore
cg03979024,DIP2C,chr10,N_Shelf
cg04044936,DIP2C,chr10,N_Shelf
cg04198075,DIP2C,chr10,Open_Sea
cg04248461,DIP2C,chr10,S_Shore
cg04328729,DIP2C,chr10,S_Shelf
cg04583813,DIP2C,chr10,Open_Sea
cg04693895,DIP2C,chr10,Open_Sea
cg04720116,DIP2C,chr10,Island
cg05194481,DIP2C,chr10,Open_Sea
cg05282135,DIP2C,chr10,N_Shore
cg05336292,DIP2C,chr10,Island
cg05450336,DIP2C,chr10,Open_Sea
cg05528280,DIP2C,chr10,N_Shore
cg05544394,DIP2C,chr10,Open_Sea
cg05734675,DIP2C,chr10,Open_Sea
cg05898545,DIP2C,chr10,Open_Sea
cg06006665,DIP2C,chr10,S_Shore
cg06043710,DIP2C,chr10,Open_Sea
cg06061092,DIP2C,chr10,S_Shelf
cg06439603,DIP2C,chr10,S_Shore
cg07262659,DIP2C,chr10,Island
cg07571638,DIP2C,chr10,N_Shelf
cg07870074,DIP2C,chr10,Open_Sea
cg07896099,DIP2C,chr10,S_Shore
cg08605347,DIP2C,chr10,S_Shelf
cg08783695,DIP2C,chr10,S_Shelf
cg08784934,DIP2C,chr10,Open_Sea
cg09196257,DIP2C,chr10,S_Shore
cg09758680,DIP2C,chr10,N_Shore
cg09805925,DIP2C,chr10,Open_Sea
cg09955645,DIP2C,chr10,Island
cg09961254,DIP2C,chr10,N_Shelf
cg10271315,DIP2C,chr10,Island
cg10423587,DIP2C,chr10,S_Shore
cg10448724,DIP2C,chr10,S_Shore
cg10799249,DIP2C,chr10,Island
cg10839502,DIP2C,chr10,S_Shelf
cg10984000,DIP2C,chr10,S_Shore
cg11046864,DIP2C,chr10,S_Shelf
cg11468148,DIP2C,chr10,S_Shore
cg11573170,DIP2C,chr10,Open_Sea
cg11671075,DIP2C,chr10,Open_Sea
cg12014181,DIP2C,chr10,Open_Sea
cg12513686,DIP2C,chr10,Open_Sea
cg12537302,DIP2C,chr10,Open_Sea
cg12808565,DIP2C,chr10,S_Shelf
cg13303328,DIP2C,chr10,Open_Sea
cg13471336,DIP2C,chr10,Island
cg13540860,DIP2C,chr10,Open_Sea
cg13874012,DIP2C,chr10,Open_Sea
cg13984756,DIP2C,chr10,Island
cg14018140,DIP2C,chr10,N_Shore
cg14378958,DIP2C,chr10,S_Shelf
cg14429526,DIP2C,chr10,S_Shore
cg14438812,DIP2C,chr10,N_Shore
cg14466661,DIP2C,chr10,Open_Sea
cg14725733,DIP2C,chr10,N_Shore
cg15516835,DIP2C,chr10,Open_Sea
cg15584954,DIP2C,chr10,N_Shore
cg16123366,DIP2C,chr10,Open_Sea
cg16528305,DIP2C,chr10,Open_Sea
cg16563929,DIP2C,chr10,Island
cg16899038,DIP2C,chr10,Open_Sea
cg16936421,DIP2C,chr10,S_Shelf
cg16977735,DIP2C,chr10,Island
cg17122475,DIP2C,chr10,N_Shore
cg17223645,DIP2C,chr10,N_Shore
cg17240934,DIP2C,chr10,Open_Sea
cg17677758,DIP2C,chr10,S_Shelf
cg17861458,DIP2C,chr10,Open_Sea
cg18247897,DIP2C,chr10,S_Shore
cg18503829,DIP2C,chr10,Open_Sea
cg18721155,DIP2C,chr10,Open_Sea
cg19223119,DIP2C,chr10,N_Shore
cg19335436,DIP2C,chr10,N_Shelf
cg20472384,DIP2C,chr10,S_Shore
cg20652759,DIP2C,chr10,Island
cg21373996,DIP2C,chr10,Open_Sea
cg21389456,DIP2C,chr10,N_Shelf
cg22656048,DIP2C,chr10,Open_Sea
cg22780174,DIP2C,chr10,N_Shore
cg23325364,DIP2C,chr10,Open_Sea
cg23502751,DIP2C,chr10,Island
cg23814172,DIP2C,chr10,S_Shore
cg24284571,DIP2C,chr10,N_Shelf
cg24461627,DIP2C,chr10,S_Shelf
cg24502027,DIP2C,chr10,Open_Sea
cg24562018,DIP2C,chr10,S_Shelf
cg24723476,DIP2C,chr10,Open_Sea
cg25020678,DIP2C,chr10,N_Shelf
cg25712088,DIP2C,chr10,S_Shore
cg25737283,DIP2C,chr10,S_Shelf
cg25787645,DIP2C,chr10,N_Shelf
cg26116937,DIP2C,chr10,S_Shore
cg26718707,DIP2C,chr10,Island
cg26873457,DIP2C,chr10,S_Shelf
cg27081107,DIP2C,chr10,Open_Sea
cg27233847,DIP2C,chr10,Open_Sea
cg27291602,DIP2C,chr10,Open_Sea
cg27335999,DIP2C,chr10,Open_Sea
cg27568360,DIP2C,chr10,S_Shore
cg01642564,DIRAS1,chr19,N_Shore
cg08638582,DIRAS1,chr19,Island
cg09246948,DIRAS1,chr19,N_Shelf
cg21178645,DIRAS2,chr9,Open_Sea
cg00589412,DIRAS3,chr1,S_Shore
cg04080133,DIRAS3,chr1,S_Shore
cg06648629,DIRAS3,chr1,N_Shore
cg09118625,DIRAS3,chr1,Island
cg23076194,DIRAS3,chr1,N_Shore
cg16054280,DIRC2,chr3,S_Shelf
cg26403284,DIRC2,chr3,Island
cg01821113,DIRC3,chr2,Open_Sea
cg03190938,DIRC3,chr2,S_Shore
cg06504205,DIRC3,chr2,Open_Sea
cg07152837,DIRC3,chr2,Open_Sea
cg09519273,DIRC3,chr2,Open_Sea
cg12309703,DIRC3,chr2,N_Shore
cg13502823,DIRC3,chr2,Open_Sea
cg18309255,DIRC3,chr2,Open_Sea
cg21776524,DIRC3,chr2,N_Shelf
cg25523704,DIRC3,chr2,Island
cg14808684,DIS3,chr13,N_Shelf
cg24666196,DIS3,chr13,Island
cg01340061,DIS3L,chr15,Open_Sea
cg06731942,DIS3L,chr15,Island
cg14893932,DIS3L,chr15,N_Shore
cg05197660,DIS3L2,chr2,N_Shore
cg07328664,DIS3L2,chr2,Open_Sea
cg08467371,DIS3L2,chr2,Open_Sea
cg12237286,DIS3L2,chr2,N_Shore
cg14208133,DIS3L2,chr2,Open_Sea
cg14802771,DIS3L2,chr2,Open_Sea
cg15868237,DIS3L2,chr2,Island
cg24586870,DIS3L2,chr2,Open_Sea
cg25681728,DIS3L2,chr2,Open_Sea
cg05065177,DISC1,chr1,Open_Sea
cg05812666,DISC1,chr1,Open_Sea
cg10116456,DISC1,chr1,Open_Sea
cg12751277,DISC1,chr1,Open_Sea
cg13782866,DISC1,chr1,N_Shore
cg15120220,DISC1,chr1,Open_Sea
cg18565479,DISC1,chr1,Island
cg23172853,DISC1,chr1,Open_Sea
cg24430578,DISC1,chr1,N_Shore
cg25203627,DISC1,chr1,Open_Sea
cg25979244,DISC1,chr1,Open_Sea
cg08623636,DISC1FP1,chr11,Open_Sea
cg21850934,DISC1FP1,chr11,Open_Sea
cg02096552,DISP1,chr1,Open_Sea
cg01952788,DISP2,chr15,S_Shelf
cg06595693,DISP2,chr15,N_Shore
cg17940694,DISP2,chr15,N_Shelf
cg27400070,DISP2,chr15,Island
cg03022609,DIXDC1,chr11,Island
cg11471799,DIXDC1,chr11,N_Shore
cg24139169,DIXDC1,chr11,N_Shore
cg09411587,DKC1,chrX,Island
cg19023236,DKC1,chrX,Open_Sea
cg27505756,DKC1,chrX,S_Shelf
cg07324381,DKFZP434A062,chr9,S_Shore
cg14418690,DKFZP434A062,chr9,N_Shore
cg00246932,DKFZP434H168,chr16,S_Shelf
cg01157070,DKFZP434H168,chr16,S_Shelf
cg02667667,DKFZP434H168,chr16,S_Shelf
cg06780839,DKFZP434H168,chr16,S_Shelf
cg07636145,DKFZP434H168,chr16,S_Shore
cg07829842,DKFZP434H168,chr16,S_Shelf
cg27369423,DKFZP434H168,chr16,S_Shelf
cg03371306,DKFZP434I0714,chr4,N_Shore
cg07562742,DKFZP434I0714,chr4,N_Shore
cg20095036,DKFZP434I0714,chr4,Island
cg23992697,DKFZP434I0714,chr4,Island
cg05881566,DKFZP434K028,chr11,S_Shelf
cg08376089,DKFZP434K028,chr11,S_Shelf
cg11060910,DKFZP434K028,chr11,S_Shelf
cg11179625,DKFZP434K028,chr11,S_Shelf
cg22115093,DKFZP434K028,chr11,Open_Sea
cg21005457,DKFZP434L187,chr15,N_Shore
cg21629821,DKFZp434J0226,chr19,Open_Sea
cg15855184,DKFZp779M0652,chr11,Open_Sea
cg02302582,DKK1,chr10,N_Shore
cg02493604,DKK1,chr10,N_Shore
cg11988964,DKK1,chr10,N_Shore
cg04777988,DKK2,chr4,N_Shelf
cg17307558,DKK2,chr4,N_Shore
cg25289845,DKK2,chr4,Open_Sea
cg01286655,DKK3,chr11,S_Shore
cg06188670,DKK3,chr11,Island
cg10986946,DKK3,chr11,Open_Sea
cg23162647,DKK3,chr11,Open_Sea
cg26166595,DKK3,chr11,Open_Sea
cg01762581,DKK4,chr8,Open_Sea
cg02571142,DKK4,chr8,Open_Sea
cg09297903,DKK4,chr8,Open_Sea
cg16197636,DKK4,chr8,Open_Sea
cg21209091,DKK4,chr8,Open_Sea
cg26727980,DKKL1,chr19,Island
cg00431673,DLC1,chr8,Open_Sea
cg02126477,DLC1,chr8,Open_Sea
cg03184452,DLC1,chr8,Open_Sea
cg03304380,DLC1,chr8,Island
cg03485669,DLC1,chr8,Open_Sea
cg08148801,DLC1,chr8,S_Shore
cg10941185,DLC1,chr8,N_Shore
cg12121765,DLC1,chr8,Open_Sea
cg13007701,DLC1,chr8,Open_Sea
cg14419079,DLC1,chr8,Open_Sea
cg15131001,DLC1,chr8,Open_Sea
cg16643422,DLC1,chr8,Open_Sea
cg17678139,DLC1,chr8,S_Shelf
cg18037893,DLC1,chr8,Open_Sea
cg18238570,DLC1,chr8,Open_Sea
cg18792365,DLC1,chr8,N_Shore
cg19040483,DLC1,chr8,S_Shore
